correlation,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
0.6,10,157,67060,1,100,100.0,0.0
0.6,10,158,19535,1,100,100.0,0.0
0.6,10,159,12775,2,99,99.0,0.016666666666666666
0.6,10,160,44534,1,100,100.0,0.0
0.6,10,161,31445,1,100,100.0,0.0
0.6,10,162,29748,1,100,100.0,0.0
0.6,10,163,20453,1,100,100.0,0.0
0.6,10,164,59695,2,99,99.0,0.016666666666666666
0.6,10,165,20033,1,100,100.0,0.0
0.6,10,166,51500,1,100,100.0,0.0
0.6,10,167,78937,1,100,100.0,0.0
0.6,10,168,35082,2,99,99.0,0.016666666666666666
0.6,10,169,39069,1,100,100.0,0.0
0.6,10,170,22090,1,100,100.0,0.0
0.6,10,171,48002,1,100,100.0,0.0
0.6,10,172,38475,2,99,99.0,0.022222222222222223
0.6,10,173,43381,2,98,98.0,0.027777777777777776
0.6,10,174,20640,1,100,100.0,0.0
0.6,10,175,38303,1,100,100.0,0.0
0.6,10,176,15714,1,100,100.0,0.0
0.6,10,177,24273,1,100,100.0,0.0
0.6,10,178,36653,1,100,100.0,0.0
0.6,10,179,56091,1,100,100.0,0.0
0.6,10,180,56908,2,99,99.0,0.011111111111111112
0.6,10,181,52255,1,100,100.0,0.0
0.6,10,182,47211,1,100,100.0,0.0
0.6,10,183,21000,1,100,100.0,0.0
0.6,10,184,25140,1,100,100.0,0.0
0.6,10,185,40453,1,100,100.0,0.0
0.6,10,186,22797,1,100,100.0,0.0
0.6,10,187,37252,1,100,100.0,0.0
0.6,10,188,25221,2,99,99.0,0.016666666666666666
0.6,10,189,16559,1,100,100.0,0.0
0.6,10,190,44279,1,100,100.0,0.0
0.6,10,191,42839,1,100,100.0,0.0
0.6,10,192,44578,1,100,100.0,0.0
0.6,10,193,28224,1,100,100.0,0.0
0.6,10,194,34129,1,100,100.0,0.0
0.6,10,195,73398,1,100,100.0,0.0
0.6,10,196,46832,1,100,100.0,0.0
0.6,10,197,54159,1,100,100.0,0.0
0.6,10,198,50960,1,100,100.0,0.0
0.6,10,199,14025,1,100,100.0,0.0
0.75,10,0,36564,2,99,99.0,0.016666666666666666
0.75,10,1,68929,1,100,100.0,0.0
0.75,10,2,31521,1,100,100.0,0.0
0.75,10,3,30589,1,100,100.0,0.0
0.75,10,4,53677,1,100,100.0,0.0
0.75,10,5,25719,2,97,97.0,0.027777777777777776
0.75,10,6,60362,1,100,100.0,0.0
0.75,10,7,43941,1,100,100.0,0.0
0.75,10,8,26700,2,99,99.0,0.022222222222222223
0.75,10,9,40086,1,100,100.0,0.0
0.75,10,10,32543,2,99,99.0,0.022222222222222223
0.75,10,11,34758,1,100,100.0,0.0
0.75,10,12,36493,2,99,99.0,0.016666666666666666
0.75,10,13,10147,2,99,99.0,0.022222222222222223
0.75,10,14,20513,1,100,100.0,0.0
0.75,10,15,16383,1,100,100.0,0.0
0.75,10,16,46289,2,99,99.0,0.022222222222222223
0.75,10,17,45244,1,100,100.0,0.0
0.75,10,18,57890,1,100,100.0,0.0
0.75,10,19,24426,1,100,100.0,0.0
0.75,10,20,10614,2,99,99.0,0.011111111111111112
0.75,10,21,68386,2,99,99.0,0.016666666666666666
0.75,10,22,62220,1,100,100.0,0.0
0.75,10,23,47948,1,100,100.0,0.0
0.75,10,24,41617,2,99,99.0,0.016666666666666666
0.75,10,25,40600,1,100,100.0,0.0
0.75,10,26,25353,1,100,100.0,0.0
0.75,10,27,27933,1,100,100.0,0.0
0.75,10,28,29740,1,100,100.0,0.0
0.75,10,29,57093,3,98,98.0,0.027777777777777776
0.75,10,30,17159,1,100,100.0,0.0
0.75,10,31,38985,1,100,100.0,0.0
0.75,10,32,36597,2,99,99.0,0.022222222222222223
0.75,10,33,25530,1,100,100.0,0.0
0.75,10,34,27002,1,100,100.0,0.0
0.75,10,35,26454,2,99,99.0,0.011111111111111112
0.75,10,36,32131,1,100,100.0,0.0
0.75,10,37,29514,1,100,100.0,0.0
0.75,10,38,75757,1,100,100.0,0.0
0.75,10,39,46917,1,100,100.0,0.0
0.75,10,40,29147,2,99,99.0,0.022222222222222223
0.75,10,41,33522,1,100,100.0,0.0
0.75,10,42,29285,1,100,100.0,0.0
0.75,10,43,23703,1,100,100.0,0.0
0.75,10,44,44870,2,99,99.0,0.022222222222222223
0.75,10,45,36165,1,100,100.0,0.0
0.75,10,46,29181,1,100,100.0,0.0
0.75,10,47,64629,2,99,99.0,0.022222222222222223
0.75,10,48,24305,1,100,100.0,0.0
0.75,10,49,27853,1,100,100.0,0.0
0.75,10,50,15742,2,99,99.0,0.016666666666666666
0.75,10,51,65757,1,100,100.0,0.0
0.75,10,52,24225,1,100,100.0,0.0
0.75,10,53,33454,1,100,100.0,0.0
0.75,10,54,50141,1,100,100.0,0.0
0.75,10,55,47477,1,100,100.0,0.0
0.75,10,56,35683,1,100,100.0,0.0
0.75,10,57,27734,1,100,100.0,0.0
0.75,10,58,37892,2,99,99.0,0.016666666666666666
0.75,10,59,24237,2,99,99.0,0.016666666666666666
0.75,10,60,83551,1,100,100.0,0.0
0.75,10,61,25040,3,98,98.0,0.03888888888888889
0.75,10,62,80780,1,100,100.0,0.0
0.75,10,63,29069,1,100,100.0,0.0
0.75,10,64,47987,1,100,100.0,0.0
0.75,10,65,17609,1,100,100.0,0.0
0.75,10,66,29849,2,99,99.0,0.011111111111111112
0.75,10,67,18996,1,100,100.0,0.0
0.75,10,68,23933,1,100,100.0,0.0
0.75,10,69,31775,1,100,100.0,0.0
0.75,10,70,50091,1,100,100.0,0.0
0.75,10,71,25986,1,100,100.0,0.0
0.75,10,72,48170,1,100,100.0,0.0
0.75,10,73,56244,1,100,100.0,0.0
0.75,10,74,39581,1,100,100.0,0.0
0.75,10,75,62475,1,100,100.0,0.0
0.75,10,76,18444,1,100,100.0,0.0
0.75,10,77,44843,1,100,100.0,0.0
0.75,10,78,96469,1,100,100.0,0.0
0.75,10,79,49021,2,99,99.0,0.016666666666666666
0.75,10,80,13682,1,100,100.0,0.0
0.75,10,81,43540,1,100,100.0,0.0
0.75,10,82,33247,1,100,100.0,0.0
0.75,10,83,61778,1,100,100.0,0.0
0.75,10,84,109062,1,100,100.0,0.0
0.75,10,85,79291,1,100,100.0,0.0
0.75,10,86,98608,1,100,100.0,0.0
0.75,10,87,21490,1,100,100.0,0.0
0.75,10,88,40201,2,98,98.0,0.016666666666666666
0.75,10,89,22167,2,99,99.0,0.011111111111111112
0.75,10,90,32604,1,100,100.0,0.0
0.75,10,91,36953,1,100,100.0,0.0
0.75,10,92,34364,1,100,100.0,0.0
0.75,10,93,30339,1,100,100.0,0.0
0.75,10,94,42624,1,100,100.0,0.0
0.75,10,95,44989,1,100,100.0,0.0
0.75,10,96,15593,1,100,100.0,0.0
0.75,10,97,29525,3,98,98.0,0.03333333333333333
0.75,10,98,28861,1,100,100.0,0.0
0.75,10,99,36250,1,100,100.0,0.0
0.75,10,100,38136,1,100,100.0,0.0
0.75,10,101,46655,1,100,100.0,0.0
0.75,10,102,23612,1,100,100.0,0.0
0.75,10,103,26307,1,100,100.0,0.0
0.75,10,104,48132,1,100,100.0,0.0
0.75,10,105,56733,1,100,100.0,0.0
0.75,10,106,57951,1,100,100.0,0.0
0.75,10,107,47098,1,100,100.0,0.0
0.75,10,108,50045,1,100,100.0,0.0
0.75,10,109,28425,1,100,100.0,0.0
0.75,10,110,57985,1,100,100.0,0.0
0.75,10,111,39490,1,100,100.0,0.0
0.75,10,112,32800,1,100,100.0,0.0
0.75,10,113,43548,1,100,100.0,0.0
0.75,10,114,32377,1,100,100.0,0.0
0.75,10,115,43954,1,100,100.0,0.0
0.75,10,116,69482,1,100,100.0,0.0
0.75,10,117,31118,1,100,100.0,0.0
0.75,10,118,52506,1,100,100.0,0.0
0.75,10,119,38251,1,100,100.0,0.0
0.75,10,120,65309,1,100,100.0,0.0
0.75,10,121,17264,1,100,100.0,0.0
0.75,10,122,55477,2,99,99.0,0.016666666666666666
0.75,10,123,37807,1,100,100.0,0.0
0.75,10,124,26240,2,99,99.0,0.016666666666666666
0.75,10,125,62994,1,100,100.0,0.0
0.75,10,126,36568,1,100,100.0,0.0
0.75,10,127,44837,2,99,99.0,0.016666666666666666
0.75,10,128,60981,1,100,100.0,0.0
0.75,10,129,20910,1,100,100.0,0.0
0.75,10,130,35457,1,100,100.0,0.0
0.75,10,131,43338,1,100,100.0,0.0
0.75,10,132,60219,1,100,100.0,0.0
0.75,10,133,37829,1,100,100.0,0.0
0.75,10,134,14506,2,99,99.0,0.016666666666666666
0.75,10,135,35788,1,100,100.0,0.0
0.75,10,136,40549,1,100,100.0,0.0
0.75,10,137,51553,1,100,100.0,0.0
0.75,10,138,18124,1,100,100.0,0.0
0.75,10,139,19841,1,100,100.0,0.0
0.75,10,140,72457,1,100,100.0,0.0
0.75,10,141,30575,1,100,100.0,0.0
0.75,10,142,30183,1,100,100.0,0.0
0.75,10,143,32313,1,100,100.0,0.0
0.75,10,144,22165,1,100,100.0,0.0
0.75,10,145,42025,1,100,100.0,0.0
0.75,10,146,38584,1,100,100.0,0.0
0.75,10,147,50598,2,96,96.0,0.044444444444444446
0.75,10,148,41554,1,100,100.0,0.0
0.75,10,149,51016,1,100,100.0,0.0
0.75,10,150,68823,1,100,100.0,0.0
0.75,10,151,30046,1,100,100.0,0.0
0.75,10,152,54823,2,99,99.0,0.022222222222222223
0.75,10,153,14966,1,100,100.0,0.0
0.75,10,154,19123,1,100,100.0,0.0
0.75,10,155,39943,1,100,100.0,0.0
0.75,10,156,33163,2,99,99.0,0.016666666666666666
0.75,10,157,39881,1,100,100.0,0.0
0.75,10,158,40142,1,100,100.0,0.0
0.75,10,159,54048,1,100,100.0,0.0
0.75,10,160,51107,1,100,100.0,0.0
0.75,10,161,49726,2,99,99.0,0.016666666666666666
0.75,10,162,35600,1,100,100.0,0.0
0.75,10,163,28440,2,99,99.0,0.022222222222222223
0.75,10,164,29693,1,100,100.0,0.0
0.75,10,165,27674,1,100,100.0,0.0
0.75,10,166,51834,1,100,100.0,0.0
0.75,10,167,45120,1,100,100.0,0.0
0.75,10,168,25749,1,100,100.0,0.0
0.75,10,169,46312,1,100,100.0,0.0
0.75,10,170,50620,1,100,100.0,0.0
0.75,10,171,36238,1,100,100.0,0.0
0.75,10,172,29940,1,100,100.0,0.0
0.75,10,173,17640,1,100,100.0,0.0
0.75,10,174,31815,1,100,100.0,0.0
0.75,10,175,42513,1,100,100.0,0.0
0.75,10,176,32019,1,100,100.0,0.0
0.75,10,177,43320,1,100,100.0,0.0
0.75,10,178,43346,2,99,99.0,0.011111111111111112
0.75,10,179,58099,1,100,100.0,0.0
0.75,10,180,67685,1,100,100.0,0.0
0.75,10,181,39440,1,100,100.0,0.0
0.75,10,182,58744,1,100,100.0,0.0
0.75,10,183,26139,1,100,100.0,0.0
0.75,10,184,33189,1,100,100.0,0.0
0.75,10,185,44894,2,99,99.0,0.011111111111111112
0.75,10,186,41064,2,99,99.0,0.022222222222222223
0.75,10,187,34061,1,100,100.0,0.0
0.75,10,188,38387,1,100,100.0,0.0
0.75,10,189,43924,1,100,100.0,0.0
0.75,10,190,27345,1,100,100.0,0.0
0.75,10,191,18458,1,100,100.0,0.0
0.75,10,192,55908,1,100,100.0,0.0
0.75,10,193,10475,1,100,100.0,0.0
0.75,10,194,25667,1,100,100.0,0.0
0.75,10,195,69241,1,100,100.0,0.0
0.75,10,196,22344,1,100,100.0,0.0
0.75,10,197,36749,1,100,100.0,0.0
0.75,10,198,27078,1,100,100.0,0.0
0.75,10,199,56834,1,100,100.0,0.0
0.9,10,0,29993,3,98,98.0,0.022222222222222223
0.9,10,1,46190,2,99,99.0,0.022222222222222223
0.9,10,2,30316,1,100,100.0,0.0
0.9,10,3,47267,1,100,100.0,0.0
0.9,10,4,38997,1,100,100.0,0.0
0.9,10,5,27415,1,100,100.0,0.0
0.9,10,6,20043,1,100,100.0,0.0
0.9,10,7,48607,2,98,98.0,0.016666666666666666
0.9,10,8,32497,1,100,100.0,0.0
0.9,10,9,35686,1,100,100.0,0.0
0.9,10,10,67862,1,100,100.0,0.0
0.9,10,11,43142,2,99,99.0,0.011111111111111112
0.9,10,12,51279,1,100,100.0,0.0
0.9,10,13,46163,1,100,100.0,0.0
0.9,10,14,18949,1,100,100.0,0.0
0.9,10,15,31251,1,100,100.0,0.0
0.9,10,16,44352,1,100,100.0,0.0
0.9,10,17,40800,1,100,100.0,0.0
0.9,10,18,39959,2,99,99.0,0.016666666666666666
0.9,10,19,26011,2,99,99.0,0.022222222222222223
0.9,10,20,19347,1,100,100.0,0.0
0.9,10,21,52548,1,100,100.0,0.0
0.9,10,22,21794,2,99,99.0,0.022222222222222223
0.9,10,23,47941,1,100,100.0,0.0
0.9,10,24,18493,1,100,100.0,0.0
0.9,10,25,64608,1,100,100.0,0.0
0.9,10,26,25600,2,99,99.0,0.022222222222222223
0.9,10,27,25418,1,100,100.0,0.0
0.9,10,28,53204,1,100,100.0,0.0
0.9,10,29,43789,1,100,100.0,0.0
0.9,10,30,22822,1,100,100.0,0.0
0.9,10,31,35334,1,100,100.0,0.0
0.9,10,32,36410,1,100,100.0,0.0
0.9,10,33,10864,1,100,100.0,0.0
0.9,10,34,29614,1,100,100.0,0.0
0.9,10,35,59042,1,100,100.0,0.0
0.9,10,36,42476,1,100,100.0,0.0
0.9,10,37,60059,1,100,100.0,0.0
0.9,10,38,30850,1,100,100.0,0.0
0.9,10,39,25034,1,100,100.0,0.0
0.9,10,40,57912,2,99,99.0,0.016666666666666666
0.9,10,41,26985,1,100,100.0,0.0
0.9,10,42,37363,2,99,99.0,0.011111111111111112
0.9,10,43,27818,1,100,100.0,0.0
0.9,10,44,44769,1,100,100.0,0.0
0.9,10,45,31307,1,100,100.0,0.0
0.9,10,46,26884,1,100,100.0,0.0
0.9,10,47,32788,2,99,99.0,0.011111111111111112
0.9,10,48,50824,1,100,100.0,0.0
0.9,10,49,28440,1,100,100.0,0.0
0.9,10,50,61639,1,100,100.0,0.0
0.9,10,51,26057,1,100,100.0,0.0
0.9,10,52,59505,1,100,100.0,0.0
0.9,10,53,42733,2,99,99.0,0.022222222222222223
0.9,10,54,47650,1,100,100.0,0.0
0.9,10,55,28370,1,100,100.0,0.0
0.9,10,56,44773,1,100,100.0,0.0
0.9,10,57,37331,2,99,99.0,0.016666666666666666
0.9,10,58,23153,1,100,100.0,0.0
0.9,10,59,27599,1,100,100.0,0.0
0.9,10,60,25591,3,98,98.0,0.03888888888888889
0.9,10,61,22927,1,100,100.0,0.0
0.9,10,62,33983,2,99,99.0,0.022222222222222223
0.9,10,63,35156,1,100,100.0,0.0
0.9,10,64,19910,1,100,100.0,0.0
0.9,10,65,34130,1,100,100.0,0.0
0.9,10,66,32223,2,99,99.0,0.011111111111111112
0.9,10,67,77289,1,100,100.0,0.0
0.9,10,68,84897,1,100,100.0,0.0
0.9,10,69,53074,1,100,100.0,0.0
0.9,10,70,42824,2,99,99.0,0.022222222222222223
0.9,10,71,109650,2,99,99.0,0.016666666666666666
0.9,10,72,35074,1,100,100.0,0.0
0.9,10,73,43973,1,100,100.0,0.0
0.9,10,74,46068,1,100,100.0,0.0
0.9,10,75,25877,2,99,99.0,0.022222222222222223
0.9,10,76,13306,1,100,100.0,0.0
0.9,10,77,43273,1,100,100.0,0.0
0.9,10,78,24179,2,98,98.0,0.016666666666666666
0.9,10,79,19082,2,99,99.0,0.016666666666666666
0.9,10,80,11930,1,100,100.0,0.0
0.9,10,81,41535,1,100,100.0,0.0
0.9,10,82,32853,1,100,100.0,0.0
0.9,10,83,25344,1,100,100.0,0.0
0.9,10,84,22901,1,100,100.0,0.0
0.9,10,85,18913,1,100,100.0,0.0
0.9,10,86,50283,1,100,100.0,0.0
0.9,10,87,30084,2,99,99.0,0.016666666666666666
0.9,10,88,38195,1,100,100.0,0.0
0.9,10,89,41403,1,100,100.0,0.0
0.9,10,90,62531,1,100,100.0,0.0
0.9,10,91,35733,1,100,100.0,0.0
0.9,10,92,55367,3,98,98.0,0.03333333333333333
0.9,10,93,31392,1,100,100.0,0.0
0.9,10,94,43382,1,100,100.0,0.0
0.9,10,95,25598,1,100,100.0,0.0
0.9,10,96,20765,2,99,99.0,0.022222222222222223
0.9,10,97,60173,1,100,100.0,0.0
0.9,10,98,30973,1,100,100.0,0.0
0.9,10,99,33040,3,98,98.0,0.03888888888888889
0.9,10,100,25192,1,100,100.0,0.0
0.9,10,101,33452,1,100,100.0,0.0
0.9,10,102,34894,1,100,100.0,0.0
0.9,10,103,67897,1,100,100.0,0.0
0.9,10,104,30056,1,100,100.0,0.0
0.9,10,105,26483,2,99,99.0,0.016666666666666666
0.9,10,106,33878,1,100,100.0,0.0
0.9,10,107,42477,1,100,100.0,0.0
0.9,10,108,78967,1,100,100.0,0.0
0.9,10,109,37698,1,100,100.0,0.0
0.9,10,110,39705,1,100,100.0,0.0
0.9,10,111,46252,1,100,100.0,0.0
0.9,10,112,38380,1,100,100.0,0.0
0.9,10,113,18041,1,100,100.0,0.0
0.9,10,114,30038,1,100,100.0,0.0
0.9,10,115,34107,2,99,99.0,0.022222222222222223
0.9,10,116,23577,1,100,100.0,0.0
0.9,10,117,28627,1,100,100.0,0.0
0.9,10,118,42013,1,100,100.0,0.0
0.9,10,119,43862,2,99,99.0,0.016666666666666666
0.9,10,120,51417,2,99,99.0,0.016666666666666666
0.9,10,121,42724,1,100,100.0,0.0
0.9,10,122,35886,1,100,100.0,0.0
0.9,10,123,25914,2,99,99.0,0.022222222222222223
0.9,10,124,41123,1,100,100.0,0.0
0.9,10,125,29704,1,100,100.0,0.0
0.9,10,126,26399,1,100,100.0,0.0
0.9,10,127,23916,1,100,100.0,0.0
0.9,10,128,40359,1,100,100.0,0.0
0.9,10,129,39370,2,99,99.0,0.011111111111111112
0.9,10,130,55076,1,100,100.0,0.0
0.9,10,131,71901,1,100,100.0,0.0
0.9,10,132,29964,1,100,100.0,0.0
0.9,10,133,15839,1,100,100.0,0.0
0.9,10,134,32505,1,100,100.0,0.0
0.9,10,135,21942,1,100,100.0,0.0
0.9,10,136,63550,1,100,100.0,0.0
0.9,10,137,29136,1,100,100.0,0.0
0.9,10,138,39214,1,100,100.0,0.0
0.9,10,139,41423,1,100,100.0,0.0
0.9,10,140,37455,3,95,95.0,0.06111111111111111
0.9,10,141,38613,1,100,100.0,0.0
0.9,10,142,65224,1,100,100.0,0.0
0.9,10,143,22689,1,100,100.0,0.0
0.9,10,144,39675,1,100,100.0,0.0
0.9,10,145,44931,1,100,100.0,0.0
0.9,10,146,37111,1,100,100.0,0.0
0.9,10,147,82037,2,99,99.0,0.022222222222222223
0.9,10,148,16441,1,100,100.0,0.0
0.9,10,149,39139,2,99,99.0,0.022222222222222223
0.9,10,150,29754,1,100,100.0,0.0
0.9,10,151,48748,1,100,100.0,0.0
0.9,10,152,32289,1,100,100.0,0.0
0.9,10,153,38391,1,100,100.0,0.0
0.9,10,154,28850,1,100,100.0,0.0
0.9,10,155,80889,1,100,100.0,0.0
0.9,10,156,18421,1,100,100.0,0.0
0.9,10,157,29467,1,100,100.0,0.0
0.9,10,158,30800,2,98,98.0,0.03333333333333333
0.9,10,159,35812,1,100,100.0,0.0
0.9,10,160,59355,1,100,100.0,0.0
0.9,10,161,30327,1,100,100.0,0.0
0.9,10,162,31276,1,100,100.0,0.0
0.9,10,163,24087,1,100,100.0,0.0
0.9,10,164,72722,1,100,100.0,0.0
0.9,10,165,35456,1,100,100.0,0.0
0.9,10,166,46583,1,100,100.0,0.0
0.9,10,167,57324,1,100,100.0,0.0
0.9,10,168,41392,1,100,100.0,0.0
0.9,10,169,22576,1,100,100.0,0.0
0.9,10,170,23439,1,100,100.0,0.0
0.9,10,171,47049,2,99,99.0,0.022222222222222223
0.9,10,172,55513,1,100,100.0,0.0
0.9,10,173,46246,1,100,100.0,0.0
0.9,10,174,27048,2,99,99.0,0.016666666666666666
0.9,10,175,42676,1,100,100.0,0.0
0.9,10,176,29611,1,100,100.0,0.0
0.9,10,177,30394,1,100,100.0,0.0
0.9,10,178,40093,1,100,100.0,0.0
0.9,10,179,18982,1,100,100.0,0.0
0.9,10,180,21356,1,100,100.0,0.0
0.9,10,181,43768,1,100,100.0,0.0
0.9,10,182,47159,1,100,100.0,0.0
0.9,10,183,35942,1,100,100.0,0.0
0.9,10,184,44319,1,100,100.0,0.0
0.9,10,185,45862,2,98,98.0,0.016666666666666666
0.9,10,186,53255,1,100,100.0,0.0
0.9,10,187,37978,1,100,100.0,0.0
0.9,10,188,46526,1,100,100.0,0.0
0.9,10,189,55917,3,98,98.0,0.03333333333333333
0.9,10,190,22465,1,100,100.0,0.0
0.9,10,191,68231,2,99,99.0,0.011111111111111112
0.9,10,192,30507,1,100,100.0,0.0
0.9,10,193,59049,1,100,100.0,0.0
0.9,10,194,19472,1,100,100.0,0.0
0.9,10,195,43863,1,100,100.0,0.0
0.9,10,196,105327,2,97,97.0,0.044444444444444446
0.9,10,197,26975,1,100,100.0,0.0
0.9,10,198,24937,1,100,100.0,0.0
0.9,10,199,45716,1,100,100.0,0.0
1.0,10,0,17745,1,100,100.0,0.0
1.0,10,1,53357,1,100,100.0,0.0
1.0,10,2,32947,1,100,100.0,0.0
1.0,10,3,37330,1,100,100.0,0.0
1.0,10,4,25652,1,100,100.0,0.0
1.0,10,5,31161,2,99,99.0,0.022222222222222223
1.0,10,6,29590,1,100,100.0,0.0
1.0,10,7,20272,1,100,100.0,0.0
1.0,10,8,48414,1,100,100.0,0.0
1.0,10,9,52920,1,100,100.0,0.0
1.0,10,10,29432,1,100,100.0,0.0
1.0,10,11,26050,2,99,99.0,0.011111111111111112
1.0,10,12,17151,1,100,100.0,0.0
1.0,10,13,23650,2,99,99.0,0.016666666666666666
1.0,10,14,40512,1,100,100.0,0.0
1.0,10,15,29176,1,100,100.0,0.0
1.0,10,16,72646,2,99,99.0,0.022222222222222223
1.0,10,17,16503,1,100,100.0,0.0
1.0,10,18,37447,1,100,100.0,0.0
1.0,10,19,50560,1,100,100.0,0.0
1.0,10,20,23692,1,100,100.0,0.0
1.0,10,21,42698,3,98,98.0,0.044444444444444446
1.0,10,22,25872,1,100,100.0,0.0
1.0,10,23,27956,1,100,100.0,0.0
1.0,10,24,30269,1,100,100.0,0.0
1.0,10,25,46896,1,100,100.0,0.0
1.0,10,26,40254,2,99,99.0,0.022222222222222223
1.0,10,27,60635,1,100,100.0,0.0
1.0,10,28,26443,2,99,99.0,0.011111111111111112
1.0,10,29,51379,2,99,99.0,0.016666666666666666
1.0,10,30,17916,1,100,100.0,0.0
1.0,10,31,18763,1,100,100.0,0.0
1.0,10,32,18602,1,100,100.0,0.0
1.0,10,33,37500,1,100,100.0,0.0
1.0,10,34,44557,1,100,100.0,0.0
1.0,10,35,25576,1,100,100.0,0.0
1.0,10,36,40173,1,100,100.0,0.0
1.0,10,37,27968,1,100,100.0,0.0
1.0,10,38,39026,1,100,100.0,0.0
1.0,10,39,40632,1,100,100.0,0.0
1.0,10,40,43429,2,99,99.0,0.022222222222222223
1.0,10,41,63580,1,100,100.0,0.0
1.0,10,42,48094,1,100,100.0,0.0
1.0,10,43,28100,2,99,99.0,0.016666666666666666
1.0,10,44,45938,1,100,100.0,0.0
1.0,10,45,66307,1,100,100.0,0.0
1.0,10,46,40878,1,100,100.0,0.0
1.0,10,47,52277,2,99,99.0,0.016666666666666666
1.0,10,48,29152,1,100,100.0,0.0
1.0,10,49,36712,1,100,100.0,0.0
1.0,10,50,55799,1,100,100.0,0.0
1.0,10,51,40728,1,100,100.0,0.0
1.0,10,52,48969,1,100,100.0,0.0
1.0,10,53,61007,1,100,100.0,0.0
1.0,10,54,34477,2,99,99.0,0.022222222222222223
1.0,10,55,41231,1,100,100.0,0.0
1.0,10,56,14223,1,100,100.0,0.0
1.0,10,57,27453,1,100,100.0,0.0
1.0,10,58,36168,2,99,99.0,0.016666666666666666
1.0,10,59,76382,1,100,100.0,0.0
1.0,10,60,26380,1,100,100.0,0.0
1.0,10,61,47839,1,100,100.0,0.0
1.0,10,62,18086,2,99,99.0,0.016666666666666666
1.0,10,63,54585,1,100,100.0,0.0
1.0,10,64,22314,2,99,99.0,0.022222222222222223
1.0,10,65,20961,1,100,100.0,0.0
1.0,10,66,24245,1,100,100.0,0.0
1.0,10,67,21934,1,100,100.0,0.0
1.0,10,68,21129,1,100,100.0,0.0
1.0,10,69,26193,3,97,97.0,0.044444444444444446
1.0,10,70,27338,1,100,100.0,0.0
1.0,10,71,38240,1,100,100.0,0.0
1.0,10,72,26637,1,100,100.0,0.0
1.0,10,73,40316,2,99,99.0,0.022222222222222223
1.0,10,74,34943,1,100,100.0,0.0
1.0,10,75,35034,1,100,100.0,0.0
1.0,10,76,44083,1,100,100.0,0.0
1.0,10,77,49669,1,100,100.0,0.0
1.0,10,78,43405,1,100,100.0,0.0
1.0,10,79,37695,1,100,100.0,0.0
1.0,10,80,42098,1,100,100.0,0.0
1.0,10,81,65457,1,100,100.0,0.0
1.0,10,82,32108,1,100,100.0,0.0
1.0,10,83,43807,1,100,100.0,0.0
1.0,10,84,37435,1,100,100.0,0.0
1.0,10,85,41534,1,100,100.0,0.0
1.0,10,86,48794,1,100,100.0,0.0
1.0,10,87,24978,1,100,100.0,0.0
1.0,10,88,18151,1,100,100.0,0.0
1.0,10,89,35228,1,100,100.0,0.0
1.0,10,90,52309,2,99,99.0,0.016666666666666666
1.0,10,91,20799,1,100,100.0,0.0
1.0,10,92,26378,1,100,100.0,0.0
1.0,10,93,20122,1,100,100.0,0.0
1.0,10,94,32988,1,100,100.0,0.0
1.0,10,95,56118,1,100,100.0,0.0
1.0,10,96,42570,1,100,100.0,0.0
1.0,10,97,33637,1,100,100.0,0.0
1.0,10,98,41707,1,100,100.0,0.0
1.0,10,99,40354,3,98,98.0,0.03888888888888889
1.0,10,100,53644,2,98,98.0,0.022222222222222223
1.0,10,101,24047,1,100,100.0,0.0
1.0,10,102,28904,1,100,100.0,0.0
1.0,10,103,26702,2,99,99.0,0.016666666666666666
1.0,10,104,35505,1,100,100.0,0.0
1.0,10,105,32627,1,100,100.0,0.0
1.0,10,106,31918,1,100,100.0,0.0
1.0,10,107,66605,1,100,100.0,0.0
1.0,10,108,63753,2,99,99.0,0.011111111111111112
1.0,10,109,31381,1,100,100.0,0.0
1.0,10,110,69164,1,100,100.0,0.0
1.0,10,111,23987,2,99,99.0,0.016666666666666666
1.0,10,112,41491,2,99,99.0,0.022222222222222223
1.0,10,113,31128,1,100,100.0,0.0
1.0,10,114,42700,1,100,100.0,0.0
1.0,10,115,65671,1,100,100.0,0.0
1.0,10,116,40077,1,100,100.0,0.0
1.0,10,117,59741,1,100,100.0,0.0
1.0,10,118,32359,2,99,99.0,0.011111111111111112
1.0,10,119,59152,2,99,99.0,0.016666666666666666
1.0,10,120,26015,1,100,100.0,0.0
1.0,10,121,42331,1,100,100.0,0.0
1.0,10,122,35223,1,100,100.0,0.0
1.0,10,123,27641,2,99,99.0,0.016666666666666666
1.0,10,124,50178,1,100,100.0,0.0
1.0,10,125,21631,2,99,99.0,0.011111111111111112
1.0,10,126,25184,2,99,99.0,0.016666666666666666
1.0,10,127,45363,1,100,100.0,0.0
1.0,10,128,27597,1,100,100.0,0.0
1.0,10,129,16312,1,100,100.0,0.0
1.0,10,130,31918,2,99,99.0,0.022222222222222223
1.0,10,131,68818,1,100,100.0,0.0
1.0,10,132,33805,2,98,98.0,0.016666666666666666
1.0,10,133,43486,3,98,98.0,0.027777777777777776
1.0,10,134,48942,1,100,100.0,0.0
1.0,10,135,94647,1,100,100.0,0.0
1.0,10,136,45156,1,100,100.0,0.0
